transaction_id,Date,location_id,platform_id,game_edition_id,sales_channel_id,retailer_id,release_phase_id,special_event_id,season,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,online_players,story_mode_players,dlc_revenue_usd,holiday_season
GTA5-106970,30/09/2019,25,5,2,2,8,3,1,Autumn,98,1296.54,13.23,33.8,2897,1392,3415.35,0
GTA5-106933,30/09/2019,26,4,1,2,11,3,1,Autumn,736,7985.6,10.85,45.7,15102,8230,16053.31,0
GTA5-106925,30/09/2019,27,4,1,2,8,3,1,Autumn,1687,22217.79,13.17,34.1,29224,12125,19538.91,0
GTA5-106980,30/09/2019,28,4,2,2,10,3,1,Autumn,159,2141.73,13.47,32.6,4432,2356,4654.28,0
GTA5-106924,30/09/2019,29,2,2,2,10,3,1,Autumn,1321,18005.23,13.63,31.8,55514,19028,38175.84,0
GTA5-106960,30/09/2019,30,4,2,2,7,3,1,Autumn,180,1834.2,10.19,49,6485,2374,2897.71,0
GTA5-106996,30/09/2019,31,1,2,2,9,3,1,Autumn,383,3477.64,9.08,54.6,9811,4467,7618.21,0
GTA5-106956,30/09/2019,32,1,4,2,11,3,1,Autumn,918,7472.52,8.14,59.3,19753,15333,10441.07,0
GTA5-106988,30/09/2019,33,3,3,2,11,3,1,Autumn,600,6774,11.29,43.5,11200,4783,3798.62,0
GTA5-106940,30/09/2019,34,2,1,2,11,3,1,Autumn,158,1783.82,11.29,43.5,5232,2594,3058.45,0
GTA5-106953,30/09/2019,35,4,3,2,9,3,1,Autumn,2049,19588.44,9.56,52.2,37366,26922,25058.07,0
GTA5-106975,30/09/2019,36,4,1,2,7,3,1,Autumn,714,8432.34,11.81,40.9,15260,11656,9919.06,0
GTA5-106966,30/09/2019,37,5,1,2,8,3,1,Autumn,246,2590.38,10.53,47.3,6883,3857,5925.33,0
GTA5-106937,30/09/2019,38,3,1,2,10,3,1,Autumn,609,7289.73,11.97,40.1,12355,7275,12246.55,0
GTA5-106973,30/09/2019,39,3,2,2,8,3,1,Autumn,1076,11825.24,10.99,45,26540,9616,15557.58,0
GTA5-106926,30/09/2019,40,2,1,2,8,3,1,Autumn,766,8403.02,10.97,45.1,30204,11741,20057.55,0
GTA5-106958,30/09/2019,41,4,1,2,7,3,1,Autumn,2640,34663.2,13.13,34.3,43548,28021,20778.41,0
GTA5-106976,30/09/2019,42,3,2,2,11,3,1,Autumn,223,2785.27,12.49,37.5,8138,3257,4366.31,0
GTA5-106989,30/09/2019,43,2,2,2,11,3,1,Autumn,283,2827.17,9.99,50,9918,4501,8457.22,0
GTA5-106954,30/09/2019,44,3,3,1,5,3,1,Autumn,364,4291.56,11.79,41,9406,6686,3921.63,0
GTA5-106957,30/09/2019,45,1,2,2,10,3,1,Autumn,302,3560.58,11.79,41,6457,3398,3776.74,0
GTA5-106964,30/09/2019,46,4,1,2,7,3,1,Autumn,251,3305.67,13.17,34.1,6390,3558,3159.92,0
GTA5-106979,30/09/2019,47,5,1,2,9,3,1,Autumn,182,2189.46,12.03,39.8,5103,3004,2284.06,0
GTA5-106936,30/09/2019,48,4,3,2,11,3,1,Autumn,234,2782.26,11.89,40.5,9386,4153,4022.67,0
GTA5-106968,30/09/2019,49,1,1,2,9,3,1,Autumn,236,2227.84,9.44,52.8,5589,3594,3484.9,0
GTA5-106983,30/09/2019,50,1,3,2,8,3,1,Autumn,533,4946.24,9.28,53.6,14844,11645,7621.94,0
GTA5-107003,30/09/2019,51,5,2,2,11,3,1,Autumn,832,8087.04,9.72,51.4,36108,13261,38448.75,0
GTA5-106915,30/09/2019,51,4,1,2,11,3,1,Autumn,791,7902.09,9.99,50,21904,14212,13845.8,0
GTA5-106949,30/09/2019,52,4,1,2,8,3,1,Autumn,294,2693.04,9.16,54.2,8557,4042,4023.74,0
GTA5-106951,30/09/2019,53,4,2,2,10,3,1,Autumn,109,1418.09,13.01,34.9,3064,1163,1234.17,0
GTA5-106939,30/09/2019,54,5,1,2,10,3,1,Autumn,153,1377,9,55,4399,2743,3282.96,0
GTA5-106928,30/09/2019,55,5,3,2,10,3,1,Autumn,1331,12378.3,9.3,53.5,30481,22433,15319.34,0
GTA5-106978,30/09/2019,56,2,3,2,10,3,1,Autumn,451,5263.17,11.67,41.6,12501,5978,10407.19,0
GTA5-106935,30/09/2019,57,2,2,2,8,3,1,Autumn,426,3816.96,8.96,55.2,10154,6807,7573.11,0
GTA5-106931,30/09/2019,58,3,3,2,7,3,1,Autumn,854,10939.74,12.81,35.9,14783,11020,16876.25,0
GTA5-106982,30/09/2019,59,2,2,2,8,3,1,Autumn,207,2134.17,10.31,48.4,6804,3163,5858.42,0
GTA5-106998,30/09/2019,60,1,3,2,8,3,1,Autumn,277,2839.25,10.25,48.7,7519,3405,3557.39,0
GTA5-107008,30/09/2019,61,5,1,2,10,3,1,Autumn,370,4458.5,12.05,39.7,5314,2848,4136.13,0
GTA5-106920,30/09/2019,61,4,3,2,8,3,1,Autumn,215,1969.4,9.16,54.2,5285,2683,5891.38,0
GTA5-106972,30/09/2019,62,3,1,2,9,3,1,Autumn,950,10630.5,11.19,44,16114,12878,12828.76,0
GTA5-106929,30/09/2019,63,5,1,2,10,3,1,Autumn,798,13047.3,16.35,18.2,24746,17538,20100.28,0
GTA5-106987,30/09/2019,64,3,2,2,9,3,1,Autumn,572,6023.16,10.53,47.3,18558,9235,13686.84,0
GTA5-106981,30/09/2019,65,5,2,2,7,3,1,Autumn,614,7005.74,11.41,42.9,12876,8456,6789.3,0
GTA5-106984,30/09/2019,66,3,2,2,9,3,1,Autumn,717,7937.19,11.07,44.6,14327,8730,7540.58,0
GTA5-106967,30/09/2019,67,1,2,2,10,3,1,Autumn,966,8442.84,8.74,56.3,25574,16748,13871.52,0
GTA5-106938,30/09/2019,68,3,4,2,10,3,1,Autumn,1058,9183.44,8.68,56.6,22168,15502,22053.6,0
GTA5-106974,30/09/2019,69,2,2,2,10,3,1,Autumn,337,3750.81,11.13,44.3,7199,2939,3478.79,0
GTA5-106986,30/09/2019,70,5,2,2,11,3,1,Autumn,875,11698.75,13.37,33.1,28861,15503,14037.44,0
GTA5-106962,30/09/2019,71,5,2,2,10,3,1,Autumn,325,3831.75,11.79,41,8060,5703,4142.52,0
GTA5-106993,30/09/2019,72,4,2,2,10,3,1,Autumn,295,5012.05,16.99,15,8935,6554,9068.81,0
GTA5-106999,30/09/2019,73,2,1,2,10,3,1,Autumn,618,7026.66,11.37,43.1,13235,9570,10062.85,0
GTA5-106941,30/09/2019,74,1,4,2,11,3,1,Autumn,1244,13397.88,10.77,46.1,36949,19964,39227.49,0
GTA5-106927,30/09/2019,75,4,2,2,11,3,1,Autumn,1120,7638.4,6.82,65.9,44178,14969,20106.63,0
GTA5-106994,30/09/2019,76,2,4,2,10,3,1,Autumn,144,1134.72,7.88,60.6,4218,1524,3543.31,0
GTA5-106930,30/09/2019,77,4,2,2,8,3,1,Autumn,843,10680.81,12.67,36.6,23732,9149,22091.67,0
GTA5-106934,30/09/2019,78,4,3,2,7,3,1,Autumn,638,8019.66,12.57,37.1,20819,16354,18760.13,0
GTA5-106995,30/09/2019,79,1,2,2,8,3,1,Autumn,587,8423.45,14.35,28.2,22840,8278,22513.8,0
GTA5-106961,30/09/2019,80,5,3,2,9,3,1,Autumn,1066,9231.56,8.66,56.7,18819,14328,10754.44,0
GTA5-106963,30/09/2019,81,5,2,2,10,3,1,Autumn,173,1953.17,11.29,43.5,6010,2124,3666.74,0
GTA5-106965,30/09/2019,82,4,3,2,10,3,1,Autumn,699,7765.89,11.11,44.4,20050,9856,7643.43,0
GTA5-106997,30/09/2019,83,1,2,2,11,3,1,Autumn,263,2874.59,10.93,45.3,7295,4658,2193.45,0
GTA5-106950,30/09/2019,84,2,2,2,7,3,1,Autumn,492,5210.28,10.59,47,21075,10370,7444.26,0
GTA5-106923,30/09/2019,85,4,3,2,10,3,1,Autumn,1812,14206.08,7.84,60.8,47839,21634,37602.38,0
GTA5-106913,30/09/2019,86,1,2,2,10,3,1,Autumn,3480,40611.6,11.67,41.6,128810,52967,130006.34,0
GTA5-107001,30/09/2019,86,2,1,2,10,3,1,Autumn,2019,27034.41,13.39,33,68025,36825,29451.44,0
GTA5-106921,30/09/2019,87,5,2,2,10,3,1,Autumn,141,1935.93,13.73,31.3,4668,1651,2703.84,0
GTA5-107009,30/09/2019,87,3,3,2,9,3,1,Autumn,113,1059.94,9.38,53.1,4328,1734,1722.86,0
GTA5-106985,30/09/2019,88,5,1,2,8,3,1,Autumn,705,8029.95,11.39,43,23605,13422,23945.19,0
GTA5-107047,31/10/2019,1,1,3,2,8,3,2,Autumn,156,2878.2,18.45,7.7,5338,2602,4518.88,0
GTA5-107015,31/10/2019,2,5,1,2,10,3,2,Autumn,330,5421.9,16.43,17.8,19280,12621,9352.22,0
GTA5-107096,31/10/2019,3,1,2,2,11,3,2,Autumn,82,1573.58,19.19,4,3050,1998,1866.48,0
GTA5-107097,31/10/2019,4,1,2,1,4,3,2,Autumn,711,14184.45,19.95,0.2,29061,21327,12759.08,0
GTA5-107092,31/10/2019,5,3,4,2,11,3,2,Autumn,419,7068.53,16.87,15.6,15554,9529,8649.54,0
GTA5-107044,31/10/2019,6,3,3,2,11,3,2,Autumn,182,3285.1,18.05,9.7,5794,3666,3634.19,0
GTA5-107078,31/10/2019,7,4,1,2,7,3,2,Autumn,118,2004.82,16.99,15,11197,6778,7750.2,0
GTA5-107073,31/10/2019,8,5,3,2,10,3,2,Autumn,188,3758.12,19.99,0,10854,6497,6335.16,0
GTA5-107063,31/10/2019,9,1,2,2,9,3,2,Autumn,341,6025.47,17.67,11.6,12520,7307,6105.91,0
GTA5-107014,31/10/2019,10,5,1,2,7,3,2,Autumn,849,15222.57,17.93,10.3,31653,21262,28797.79,0
GTA5-107033,31/10/2019,11,1,1,2,7,3,2,Autumn,162,2509.38,15.49,22.5,5409,3913,3500.08,0
GTA5-107051,31/10/2019,12,3,1,2,11,3,2,Autumn,53,830.51,15.67,21.6,2609,919,1823.21,0
GTA5-107012,31/10/2019,13,2,2,2,9,3,2,Autumn,604,9790.84,16.21,18.9,18428,10240,13107.5,0
GTA5-107016,31/10/2019,14,5,2,2,7,3,2,Autumn,135,2644.65,19.59,2,8439,6602,4522.16,0
GTA5-107086,31/10/2019,15,4,4,2,10,3,2,Autumn,1389,25238.13,18.17,9.1,65376,26092,51097.37,0
GTA5-107017,31/10/2019,16,5,2,2,8,3,2,Autumn,252,4200.84,16.67,16.6,10885,8501,5511.13,0
GTA5-107093,31/10/2019,17,4,3,2,8,3,2,Autumn,222,4073.7,18.35,8.2,7184,5497,4470.52,0
GTA5-107062,31/10/2019,18,1,2,2,11,3,2,Autumn,108,1724.76,15.97,20.1,4343,1936,4406.55,0
GTA5-107089,31/10/2019,19,1,1,2,8,3,2,Autumn,334,6482.94,19.41,2.9,15698,8379,10947.86,0
GTA5-107030,31/10/2019,20,2,1,2,7,3,2,Autumn,249,4210.59,16.91,15.4,11596,9478,7816.28,0
GTA5-107020,31/10/2019,21,4,2,2,8,3,2,Autumn,71,1143.81,16.11,19.4,2878,1259,1439.16,0
GTA5-107070,31/10/2019,22,2,2,2,7,3,2,Autumn,180,2910.6,16.17,19.1,8202,6056,3930.36,0
GTA5-107039,31/10/2019,23,4,2,2,9,3,2,Autumn,243,4522.23,18.61,6.9,7186,3371,4960.39,0
GTA5-107066,31/10/2019,24,3,2,2,9,3,2,Autumn,81,1619.19,19.99,0,4142,2115,4152.37,0
GTA5-107082,31/10/2019,25,4,2,2,10,3,2,Autumn,47,805.11,17.13,14.3,2783,1496,1859.88,0
GTA5-107031,31/10/2019,26,4,2,2,10,3,2,Autumn,338,6019.78,17.81,10.9,17007,9780,9726.51,0
GTA5-107023,31/10/2019,27,1,1,2,7,3,2,Autumn,872,15129.2,17.35,13.2,40616,20135,17390.4,0
GTA5-107061,31/10/2019,28,3,1,2,9,3,2,Autumn,117,2177.37,18.61,6.9,6500,4004,3097.75,0
GTA5-107022,31/10/2019,29,3,3,2,7,3,2,Autumn,1654,28333.02,17.13,14.3,48945,37422,20998.54,0
GTA5-107098,31/10/2019,30,2,2,2,11,3,2,Autumn,92,1666.12,18.11,9.4,6204,2753,3787.29,0
GTA5-107055,31/10/2019,31,1,2,2,10,3,2,Autumn,193,2985.71,15.47,22.6,8503,3172,4620.71,0
GTA5-107043,31/10/2019,32,4,2,2,9,3,2,Autumn,580,11594.2,19.99,0,29083,14972,23804.42,0
GTA5-107060,31/10/2019,33,1,2,2,11,3,2,Autumn,289,4603.77,15.93,20.3,13021,4704,8561.81,0
GTA5-107080,31/10/2019,34,3,2,2,9,3,2,Autumn,176,3141.6,17.85,10.7,8158,4381,8035.95,0
GTA5-107067,31/10/2019,35,5,2,2,10,3,2,Autumn,821,16411.79,19.99,0,40259,26809,41150.79,0
GTA5-107074,31/10/2019,36,5,2,2,9,3,2,Autumn,595,10608.85,17.83,10.8,40030,15508,17193.59,0
GTA5-107059,31/10/2019,37,1,4,2,8,3,2,Autumn,143,2240.81,15.67,21.6,4474,2216,1975.44,0
GTA5-107041,31/10/2019,38,4,2,1,1,3,2,Autumn,335,5102.05,15.23,23.8,10459,6937,4449,0
GTA5-107076,31/10/2019,39,3,3,2,9,3,2,Autumn,419,7805.97,18.63,6.8,23063,15594,11782.07,0
GTA5-107024,31/10/2019,40,4,4,2,7,3,2,Autumn,585,10687.95,18.27,8.6,32384,16523,26364.72,0
GTA5-107091,31/10/2019,41,5,3,2,9,3,2,Autumn,1005,20049.75,19.95,0.2,44731,31010,34874.79,0
GTA5-107042,31/10/2019,42,4,3,2,10,3,2,Autumn,144,2527.2,17.55,12.2,5441,3562,2731.87,0
GTA5-107075,31/10/2019,43,1,2,2,11,3,2,Autumn,166,3149.02,18.97,5.1,5686,2975,1940.42,0
GTA5-107064,31/10/2019,44,3,1,2,7,3,2,Autumn,142,2750.54,19.37,3.1,9696,5209,3890.73,0
GTA5-107035,31/10/2019,45,2,2,2,8,3,2,Autumn,221,3661.97,16.57,17.1,9459,5258,3274.33,0
GTA5-107094,31/10/2019,46,5,2,2,10,3,2,Autumn,151,3018.49,19.99,0,8267,4735,5505.21,0
GTA5-107072,31/10/2019,47,3,3,2,9,3,2,Autumn,170,3343.9,19.67,1.6,5726,3509,1596.39,0
GTA5-107069,31/10/2019,48,5,2,2,11,3,2,Autumn,192,3757.44,19.57,2.1,8904,3522,7109.79,0
GTA5-107079,31/10/2019,49,2,1,2,11,3,2,Autumn,136,1981.52,14.57,27.1,5529,2065,4870.31,0
GTA5-107085,31/10/2019,50,4,4,1,4,3,2,Autumn,458,7937.14,17.33,13.3,20057,14081,19069.16,0
GTA5-107013,31/10/2019,51,5,4,2,8,3,2,Autumn,644,11160.52,17.33,13.3,33120,12225,12897.14,0
GTA5-107049,31/10/2019,52,3,1,2,7,3,2,Autumn,210,4122.3,19.63,1.8,10074,6907,4428.57,0
GTA5-107058,31/10/2019,53,1,2,2,7,3,2,Autumn,52,906.36,17.43,12.8,2430,1400,1191.93,0
GTA5-107038,31/10/2019,54,4,2,2,10,3,2,Autumn,52,878.28,16.89,15.5,2306,1433,1284.39,0
GTA5-107026,31/10/2019,55,5,2,2,7,3,2,Autumn,797,12536.81,15.73,21.3,28342,20282,7760.17,0
GTA5-107095,31/10/2019,56,3,1,2,8,3,2,Autumn,373,7172.79,19.23,3.8,15538,11946,13520.01,0
GTA5-107037,31/10/2019,57,4,1,2,7,3,2,Autumn,227,4392.45,19.35,3.2,14766,5311,10974.58,0
GTA5-107029,31/10/2019,58,1,3,2,9,3,2,Autumn,417,7018.11,16.83,15.8,13792,6194,7143.46,0
GTA5-107048,31/10/2019,59,1,2,2,9,3,2,Autumn,209,3784.99,18.11,9.4,3696,2247,1268.25,0
GTA5-107056,31/10/2019,60,5,2,2,8,3,2,Autumn,279,5192.19,18.61,6.9,15027,6275,5185.63,0
GTA5-107018,31/10/2019,61,3,2,2,7,3,2,Autumn,158,2760.26,17.47,12.6,7629,3794,3884.08,0
GTA5-107040,31/10/2019,62,2,2,2,11,3,2,Autumn,395,7461.55,18.89,5.5,13221,9837,10209.54,0
GTA5-107027,31/10/2019,63,1,2,2,9,3,2,Autumn,504,8361.36,16.59,17,20454,7213,7333.64,0
GTA5-107065,31/10/2019,64,3,1,2,7,3,2,Autumn,318,5275.62,16.59,17,13300,5044,6189.38,0
GTA5-107088,31/10/2019,65,3,2,2,11,3,2,Autumn,380,6479,17.05,14.7,14947,6845,6617.18,0
GTA5-107034,31/10/2019,66,3,3,2,8,3,2,Autumn,424,7483.6,17.65,11.7,9729,5851,6513.74,0
GTA5-107083,31/10/2019,67,5,2,2,11,3,2,Autumn,987,18190.41,18.43,7.8,28367,15705,11403.82,0
GTA5-107053,31/10/2019,68,1,1,2,10,3,2,Autumn,475,9058.25,19.07,4.6,15468,10018,4179.84,0
GTA5-107045,31/10/2019,69,5,2,2,9,3,2,Autumn,217,4337.83,19.99,0,11555,4615,6614.81,0
GTA5-107068,31/10/2019,70,5,1,2,10,3,2,Autumn,547,10081.21,18.43,7.8,25284,17801,9980.98,0
GTA5-107071,31/10/2019,71,1,2,2,10,3,2,Autumn,178,3479.9,19.55,2.2,6217,3666,1830.17,0
GTA5-107052,31/10/2019,72,2,1,2,9,3,2,Autumn,202,3686.5,18.25,8.7,7308,4488,7381.6,0
GTA5-107036,31/10/2019,73,2,3,2,9,3,2,Autumn,349,6864.83,19.67,1.6,10282,6834,11635.82,0
GTA5-107054,31/10/2019,74,2,1,2,11,3,2,Autumn,844,16449.56,19.49,2.5,26401,13988,11087.35,0
GTA5-107025,31/10/2019,75,3,3,2,8,3,2,Autumn,781,14674.99,18.79,6,36746,19840,19783.13,0
GTA5-107077,31/10/2019,76,2,2,2,7,3,2,Autumn,81,1611.09,19.89,0.5,3477,2402,2225.2,0
GTA5-107028,31/10/2019,77,5,4,2,7,3,2,Autumn,721,13201.51,18.31,8.4,26365,16245,15422.42,0
GTA5-107032,31/10/2019,78,1,1,2,10,3,2,Autumn,438,8589.18,19.61,1.9,18127,9105,10069.56,0
GTA5-107084,31/10/2019,79,4,3,2,8,3,2,Autumn,703,13645.23,19.41,2.9,24378,12159,9863.82,0
GTA5-107050,31/10/2019,80,2,2,2,11,3,2,Autumn,402,6564.66,16.33,18.3,14220,6237,7151.86,0
GTA5-107057,31/10/2019,81,3,1,2,11,3,2,Autumn,151,2915.81,19.31,3.4,5186,3440,2968.75,0
GTA5-107046,31/10/2019,82,2,2,2,9,3,2,Autumn,327,6229.35,19.05,4.7,15638,7696,7017.69,0
GTA5-107081,31/10/2019,83,1,2,2,9,3,2,Autumn,179,3492.29,19.51,2.4,5165,3128,2013.73,0
GTA5-107090,31/10/2019,84,3,1,2,8,3,2,Autumn,725,13608.25,18.77,6.1,27504,14805,13544.89,0
GTA5-107021,31/10/2019,85,2,2,2,11,3,2,Autumn,897,17554.29,19.57,2.1,35091,28289,17462.3,0
GTA5-107011,31/10/2019,86,3,2,2,11,3,2,Autumn,4032,71568,17.75,11.2,100214,72250,88239.17,0
GTA5-107019,31/10/2019,87,2,2,2,11,3,2,Autumn,42,780.78,18.59,7,2501,1137,1217.46,0
GTA5-107087,31/10/2019,88,5,1,2,10,3,2,Autumn,489,8767.77,17.93,10.3,21149,14747,15301.85,0
GTA5-107185,30/11/2019,1,2,2,2,9,3,3,Autumn,369,3774.87,10.23,48.8,3881,2626,2172.67,1
GTA5-107103,30/11/2019,2,3,2,2,7,3,3,Autumn,924,10431.96,11.29,43.5,18219,9465,8181.22,1
GTA5-107191,30/11/2019,2,3,1,2,11,3,3,Autumn,1018,10312.34,10.13,49.3,18818,6807,10399.7,1
GTA5-107140,30/11/2019,3,4,1,2,10,3,3,Autumn,228,2428.2,10.65,46.7,4766,2254,3238.88,1
GTA5-107142,30/11/2019,4,5,2,2,10,3,3,Autumn,3213,25961.04,8.08,59.6,63392,21497,20289.21,1
GTA5-107186,30/11/2019,5,3,2,2,11,3,3,Autumn,1139,14112.21,12.39,38,19094,10814,10349.51,1
GTA5-107152,30/11/2019,6,4,3,2,8,3,3,Autumn,496,3888.64,7.84,60.8,7083,2454,4365.88,1
GTA5-107177,30/11/2019,7,1,2,2,11,3,3,Autumn,238,2232.44,9.38,53.1,4543,3377,2588.78,1
GTA5-107127,30/11/2019,8,3,1,2,8,3,3,Autumn,619,6864.71,11.09,44.5,8240,5584,4222.09,1
GTA5-107179,30/11/2019,9,4,1,2,10,3,3,Autumn,1384,13618.56,9.84,50.8,17872,10838,7569.95,1
GTA5-107190,30/11/2019,10,2,4,2,11,3,3,Autumn,1297,20790.91,16.03,19.8,21310,12266,22159.17,1
GTA5-107102,30/11/2019,10,4,2,2,8,3,3,Autumn,1699,16072.54,9.46,52.7,26637,21106,9980.96,1
GTA5-107163,30/11/2019,11,4,4,2,8,3,3,Autumn,427,6358.03,14.89,25.5,12015,4172,5307.48,1
GTA5-107170,30/11/2019,12,1,2,2,7,3,3,Autumn,85,898.45,10.57,47.1,1648,1285,659.44,1
GTA5-107188,30/11/2019,13,5,1,2,7,3,3,Autumn,2811,25917.42,9.22,53.9,42065,19955,40497.78,1
GTA5-107100,30/11/2019,13,4,4,2,7,3,3,Autumn,1280,20083.2,15.69,21.5,22414,18266,14858.78,1
GTA5-107192,30/11/2019,14,3,4,2,10,3,3,Autumn,468,5208.84,11.13,44.3,11145,4079,3985.03,1
GTA5-107104,30/11/2019,14,4,4,2,8,3,3,Autumn,378,4879.98,12.91,35.4,6960,3990,4364.24,1
GTA5-107128,30/11/2019,15,5,1,2,8,3,3,Autumn,3832,55908.88,14.59,27,77044,45001,34638.22,1
GTA5-107105,30/11/2019,16,5,2,2,9,3,3,Autumn,622,6935.3,11.15,44.2,12861,7282,6779.11,1
GTA5-107193,30/11/2019,16,5,3,2,9,3,3,Autumn,795,8768.85,11.03,44.8,9659,7154,6052.6,1
GTA5-107138,30/11/2019,17,1,2,2,7,3,3,Autumn,311,4854.71,15.61,21.9,7511,2551,5287.63,1
GTA5-107137,30/11/2019,18,1,4,2,9,3,3,Autumn,207,2067.93,9.99,50,3470,1476,2143.16,1
GTA5-107171,30/11/2019,19,2,2,2,9,3,3,Autumn,987,11084.01,11.23,43.8,14126,6415,9076.4,1
GTA5-107118,30/11/2019,20,2,1,2,10,3,3,Autumn,1047,12009.09,11.47,42.6,12165,8117,9036.23,1
GTA5-107196,30/11/2019,21,3,2,2,8,3,3,Autumn,208,2211.04,10.63,46.8,3390,1378,2031.67,1
GTA5-107108,30/11/2019,21,2,2,2,11,3,3,Autumn,156,1886.04,12.09,39.5,2866,1470,1328.86,1
GTA5-107130,30/11/2019,22,1,2,2,10,3,3,Autumn,873,9000.63,10.31,48.4,9294,3345,4719.89,1
GTA5-107153,30/11/2019,23,4,4,2,9,3,3,Autumn,367,3471.82,9.46,52.7,7252,2737,4057.32,1
GTA5-107135,30/11/2019,24,5,2,2,8,3,3,Autumn,323,4221.61,13.07,34.6,5499,2832,2557.06,1
GTA5-107151,30/11/2019,25,5,3,2,7,3,3,Autumn,162,1516.32,9.36,53.2,2591,1183,1876.97,1
GTA5-107119,30/11/2019,26,5,2,2,11,3,3,Autumn,1135,14675.55,12.93,35.3,16403,9981,10606.06,1
GTA5-107111,30/11/2019,27,3,2,2,10,3,3,Autumn,3785,35351.9,9.34,53.3,49350,32741,38072.07,1
GTA5-107141,30/11/2019,28,3,1,2,9,3,3,Autumn,315,3606.75,11.45,42.7,5168,3415,4151.79,1
GTA5-107110,30/11/2019,29,1,4,2,8,3,3,Autumn,3751,38522.77,10.27,48.6,51894,21209,48449.11,1
GTA5-107198,30/11/2019,29,2,3,2,11,3,3,Autumn,2141,23058.57,10.77,46.1,58207,27868,36479.66,1
GTA5-107172,30/11/2019,30,1,2,2,9,3,3,Autumn,458,4094.52,8.94,55.3,5104,2043,3172.87,1
GTA5-107146,30/11/2019,31,3,2,2,11,3,3,Autumn,644,6472.2,10.05,49.7,13577,6894,12460.12,1
GTA5-107145,30/11/2019,32,3,2,2,9,3,3,Autumn,2247,21885.78,9.74,51.3,24776,15475,18586.84,1
GTA5-107174,30/11/2019,33,5,2,2,11,3,3,Autumn,629,8321.67,13.23,33.8,18767,7575,14701.99,1
GTA5-107175,30/11/2019,34,1,1,2,7,3,3,Autumn,299,3094.65,10.35,48.2,4688,1765,2879.92,1
GTA5-107124,30/11/2019,35,5,1,2,11,3,3,Autumn,2487,23775.72,9.56,52.2,38857,23166,25721.22,1
GTA5-107167,30/11/2019,36,1,2,2,11,3,3,Autumn,1449,12751.2,8.8,56,23539,8717,8774.44,1
GTA5-107121,30/11/2019,37,3,4,2,8,3,3,Autumn,400,4052,10.13,49.3,8099,3827,6969.12,1
GTA5-107184,30/11/2019,38,4,4,2,9,3,3,Autumn,1193,14137.05,11.85,40.7,18860,9587,9191.55,1
GTA5-107159,30/11/2019,39,3,1,2,10,3,3,Autumn,1464,15181.68,10.37,48.1,16808,10564,15626.34,1
GTA5-107112,30/11/2019,40,1,2,2,7,3,3,Autumn,2151,28930.95,13.45,32.7,24981,19868,20495.42,1
GTA5-107154,30/11/2019,41,4,2,2,8,3,3,Autumn,3974,39660.52,9.98,50.1,49026,23451,49287.65,1
GTA5-107139,30/11/2019,42,1,1,2,7,3,3,Autumn,410,3419.4,8.34,58.3,5033,2397,2193.26,1
GTA5-107122,30/11/2019,43,1,2,2,7,3,3,Autumn,335,4097.05,12.23,38.8,7395,4196,5805.8,1
GTA5-107158,30/11/2019,44,3,3,2,10,3,3,Autumn,382,3078.92,8.06,59.7,10490,4831,6047.35,1
GTA5-107176,30/11/2019,45,2,1,2,8,3,3,Autumn,383,3761.06,9.82,50.9,6514,4217,3048.43,1
GTA5-107173,30/11/2019,46,5,1,2,8,3,3,Autumn,662,6315.48,9.54,52.3,9087,5585,7971.58,1
GTA5-107147,30/11/2019,47,5,1,2,8,3,3,Autumn,459,5310.63,11.57,42.1,4939,3049,1827.8,1
GTA5-107150,30/11/2019,48,1,2,2,8,3,3,Autumn,450,6943.5,15.43,22.8,6098,3133,5388.36,1
GTA5-107143,30/11/2019,49,1,3,2,10,3,3,Autumn,323,3924.45,12.15,39.2,5399,1941,1809.75,1
GTA5-107164,30/11/2019,50,4,2,2,10,3,3,Autumn,1463,15697.99,10.73,46.3,17266,8613,19260.26,1
GTA5-107101,30/11/2019,51,1,2,2,7,3,3,Autumn,1478,14794.78,10.01,49.9,12015,9217,7638.32,1
GTA5-107189,30/11/2019,51,1,1,2,11,3,3,Autumn,1002,8276.52,8.26,58.7,17204,11006,16704.39,1
GTA5-107165,30/11/2019,52,1,4,2,11,3,3,Autumn,319,3646.17,11.43,42.8,7003,4656,3296.1,1
GTA5-107125,30/11/2019,53,4,3,2,9,3,3,Autumn,151,1725.93,11.43,42.8,2961,1009,2064.79,1
GTA5-107131,30/11/2019,54,5,4,2,7,3,3,Autumn,201,2615.01,13.01,34.9,4157,2636,2435.19,1
GTA5-107114,30/11/2019,55,3,3,2,9,3,3,Autumn,1716,21879,12.75,36.2,35669,18121,38985.75,1
GTA5-107123,30/11/2019,56,1,4,2,8,3,3,Autumn,989,11462.51,11.59,42,17044,9631,13173.8,1
GTA5-107160,30/11/2019,57,2,2,2,10,3,3,Autumn,685,7445.95,10.87,45.6,9829,6880,3372.92,1
GTA5-107117,30/11/2019,58,1,2,2,8,3,3,Autumn,722,9653.14,13.37,33.1,16776,8682,20288.16,1
GTA5-107168,30/11/2019,59,1,1,2,11,3,3,Autumn,412,3864.56,9.38,53.1,6549,2676,3127.04,1
GTA5-107155,30/11/2019,60,5,4,2,10,3,3,Autumn,770,6206.2,8.06,59.7,13291,10245,4106.16,1
